line,filename,tool,target,type,num_configs,variability,classification,features,common_fail,common_pass
601,pw_encrypt.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,1,TRUE,,check,"CONFIG_UDHCP_DEBUG,CONFIG_USE_BB_CRYPT,","CONFIG_HTTPD,CONFIG_MOUNT,-CONFIG_USE_BB_CRYPT,CONFIG_TAR,-CONFIG_USE_BB_CRYPT_SHA,"
262,read_key.c,cppcheck,busybox_1_28_0, (error) Shifting a negative value is undefined behaviour,1000,FALSE,TRUE,generic,"CONFIG_PASSWORD_MINLEN,CONFIG_FEATURE_VI_MAX_LEN,-CONFIG_STATIC,CONFIG_HAVE_DOT_CONFIG,-CONFIG_NOMMU,CONFIG_FEATURE_COPYBUF_KB,CONFIG_MD5_SMALL,CONFIG_PREFIX,-CONFIG_FEATURE_INSMOD_LOADINKMEM,CONFIG_VOLUMEID,CONFIG_BUSYBOX_EXEC_PATH,CONFIG_VI,CONFIG_LONG_OPTS,CONFIG_PLATFORM_LINUX,-CONFIG_WERROR,CONFIG_SELINUX,-CONFIG_FEATURE_INSMOD_LOAD_MAP,-CONFIG_FEATURE_INSMOD_LOAD_MAP_FULL,CONFIG_FIND,CONFIG_FEATURE_SYSLOG,-CONFIG_FEATURE_INSMOD_KSYMOOPS_SYMBOLS,-CONFIG_FEATURE_2_4_MODULES,CONFIG_SHA3_SMALL,-CONFIG_FEATURE_INSMOD_VERSION_CHECKING,-CONFIG_FEATURE_LIBBUSYBOX_STATIC,",
155,reformime.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,669,TRUE,,check,"CONFIG_FEATURE_MIME_CHARSET,CONFIG_UDHCP_DEBUG,CONFIG_REFORMIME,","CONFIG_HTTPD,CONFIG_MOUNT,-CONFIG_FEATURE_REFORMIME_COMPAT,CONFIG_LS,-CONFIG_REFORMIME,"
96,rtc.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,837,TRUE,,-CONFIG_FEATURE_UTMP or -CONFIG_HTTPD or -CONFIG_MOUNT or -CONFIG_LESS or -CONFIG_LS or -CONFIG_UDHCP_DEBUG or CONFIG_HWCLOCK or CONFIG_RTCWAKE or -CONFIG_TAR or CONFIG_FEATURE_HWCLOCK_ADJTIME_FHS or -CONFIG_FEATURE_LESS_MAXLINES,,"CONFIG_FEATURE_UTMP,CONFIG_HTTPD,CONFIG_MOUNT,CONFIG_LESS,CONFIG_LS,CONFIG_UDHCP_DEBUG,-CONFIG_HWCLOCK,-CONFIG_RTCWAKE,CONFIG_TAR,-CONFIG_FEATURE_HWCLOCK_ADJTIME_FHS,CONFIG_FEATURE_LESS_MAXLINES,"
142,rtcwake.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,536,TRUE,,check,"CONFIG_MOUNT,CONFIG_UDHCP_DEBUG,CONFIG_RTCWAKE,","CONFIG_FEATURE_UTMP,-CONFIG_RTCWAKE,CONFIG_TAR,"
143,rtcwake.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,536,TRUE,,check,"CONFIG_MOUNT,CONFIG_UDHCP_DEBUG,CONFIG_RTCWAKE,","CONFIG_FEATURE_UTMP,-CONFIG_RTCWAKE,CONFIG_TAR,"
239,runsvdir.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,666,TRUE,,check,"CONFIG_RUNSVDIR,CONFIG_HTTPD,CONFIG_UDHCP_DEBUG,","-CONFIG_RUNSVDIR,CONFIG_MOUNT,-CONFIG_FEATURE_RUNSVDIR_LOG,CONFIG_TAR,"
240,runsvdir.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,666,TRUE,,check,"CONFIG_RUNSVDIR,CONFIG_HTTPD,CONFIG_UDHCP_DEBUG,","-CONFIG_RUNSVDIR,CONFIG_MOUNT,-CONFIG_FEATURE_RUNSVDIR_LOG,CONFIG_TAR,"
44,shred.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,483,TRUE,,check,"CONFIG_HTTPD,CONFIG_MOUNT,CONFIG_SHRED,CONFIG_UDHCP_DEBUG,","-CONFIG_SHRED,CONFIG_TAR,"
115,slattach.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,524,TRUE,,check,"CONFIG_MOUNT,CONFIG_SLATTACH,","CONFIG_FEATURE_IPV6,CONFIG_FEATURE_UTMP,CONFIG_HTTPD,-CONFIG_SLATTACH,CONFIG_UDHCP_DEBUG,CONFIG_TAR,"
133,sort.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,339,TRUE,,check,"CONFIG_FEATURE_EDITING_MAX_LEN,CONFIG_FEATURE_SORT_BIG,CONFIG_HTTPD,CONFIG_FEATURE_EDITING,CONFIG_FEATURE_EDITING_HISTORY,CONFIG_TAR,CONFIG_INIT_TERMINAL_TYPE,CONFIG_SORT,","-CONFIG_FEATURE_SORT_BIG,CONFIG_MOUNT,CONFIG_UDHCP_DEBUG,"
227,split-include.c,cppcheck,busybox_1_28_0, (error) Memory leak,1000,FALSE,TRUE,generic,"CONFIG_PASSWORD_MINLEN,CONFIG_FEATURE_VI_MAX_LEN,-CONFIG_STATIC,CONFIG_HAVE_DOT_CONFIG,-CONFIG_NOMMU,CONFIG_FEATURE_COPYBUF_KB,CONFIG_MD5_SMALL,CONFIG_PREFIX,-CONFIG_FEATURE_INSMOD_LOADINKMEM,CONFIG_VOLUMEID,CONFIG_BUSYBOX_EXEC_PATH,CONFIG_VI,CONFIG_LONG_OPTS,CONFIG_PLATFORM_LINUX,-CONFIG_WERROR,CONFIG_SELINUX,-CONFIG_FEATURE_INSMOD_LOAD_MAP,-CONFIG_FEATURE_INSMOD_LOAD_MAP_FULL,CONFIG_FIND,CONFIG_FEATURE_SYSLOG,-CONFIG_FEATURE_INSMOD_KSYMOOPS_SYMBOLS,-CONFIG_FEATURE_2_4_MODULES,CONFIG_SHA3_SMALL,-CONFIG_FEATURE_INSMOD_VERSION_CHECKING,-CONFIG_FEATURE_LIBBUSYBOX_STATIC,",
106,sysctl.c,cppcheck,busybox_1_28_0, (error) Uninitialized variable,478,TRUE,,check,"CONFIG_HTTPD,CONFIG_BB_SYSCTL,","CONFIG_FEATURE_EDITING_MAX_LEN,CONFIG_MOUNT,CONFIG_FEATURE_EDITING,-CONFIG_BB_SYSCTL,CONFIG_UDHCP_DEBUG,CONFIG_FEATURE_EDITING_HISTORY,"
